sample_id,is_sarcasm_positive,positive_selected_for_budget,sarcasm_target_mask,rationale_loss_mask
fresh_visobert_11294,0,0,1,1
fresh_visobert_09510,0,0,1,1
fresh_visobert_10664,0,0,1,1
fresh_visobert_01041,0,0,1,1
fresh_visobert_11719,0,0,1,1
fresh_visobert_01062,0,0,1,1
fresh_visobert_01966,0,0,1,1
fresh_visobert_07784,1,1,1,1
fresh_visobert_06771,0,0,1,1
fresh_visobert_05677,0,0,1,1
fresh_visobert_08170,0,0,1,1
fresh_visobert_02378,0,0,1,1
fresh_visobert_04698,0,0,1,1
fresh_visobert_05644,0,0,1,1
fresh_visobert_07961,1,1,1,1
fresh_visobert_06113,0,0,1,1
fresh_visobert_10983,0,0,1,1
fresh_visobert_00102,0,0,1,1
fresh_visobert_07398,0,0,1,1
fresh_visobert_11287,0,0,1,1
fresh_visobert_08870,0,0,1,1
fresh_visobert_09771,0,0,1,1
fresh_visobert_11422,0,0,1,1
fresh_visobert_04755,0,0,1,1
fresh_visobert_10365,0,0,1,1
fresh_visobert_02835,0,0,1,1
fresh_visobert_06089,1,1,1,1
fresh_visobert_02817,0,0,1,1
fresh_visobert_09966,0,0,1,1
fresh_visobert_03459,0,0,1,1
fresh_visobert_01783,0,0,1,1
fresh_visobert_02307,0,0,1,1
fresh_visobert_07956,0,0,1,1
fresh_visobert_07585,0,0,1,1
fresh_visobert_00305,0,0,1,1
fresh_visobert_10440,0,0,1,1
fresh_visobert_11734,0,0,1,1
fresh_visobert_05301,0,0,1,1
fresh_visobert_10513,0,0,1,1
fresh_visobert_01636,0,0,1,1
fresh_visobert_09029,0,0,1,1
fresh_visobert_03474,0,0,1,1
fresh_visobert_05147,0,0,1,1
fresh_visobert_01029,0,0,1,1
fresh_visobert_07546,1,0,0,0
fresh_visobert_11451,1,1,1,1
fresh_visobert_11761,0,0,1,1
fresh_visobert_07912,0,0,1,1
fresh_visobert_11994,0,0,1,1
fresh_visobert_11492,0,0,1,1
fresh_visobert_04435,0,0,1,1
fresh_visobert_03279,0,0,1,1
fresh_visobert_08019,0,0,1,1
fresh_visobert_00919,0,0,1,1
fresh_visobert_08373,0,0,1,1
fresh_visobert_02124,0,0,1,1
fresh_visobert_10421,0,0,1,1
fresh_visobert_07121,0,0,1,1
fresh_visobert_05458,0,0,1,1
fresh_visobert_10117,0,0,1,1
fresh_visobert_10489,0,0,1,1
fresh_visobert_04849,0,0,1,1
fresh_visobert_11714,0,0,1,1
fresh_visobert_03809,0,0,1,1
fresh_visobert_00434,0,0,1,1
fresh_visobert_03376,0,0,1,1
fresh_visobert_05410,0,0,1,1
fresh_visobert_11681,0,0,1,1
fresh_visobert_02694,0,0,1,1
fresh_visobert_02140,0,0,1,1
fresh_visobert_08407,0,0,1,1
fresh_visobert_10570,1,1,1,1
fresh_visobert_10319,0,0,1,1
fresh_visobert_01356,0,0,1,1
fresh_visobert_02214,0,0,1,1
fresh_visobert_04591,0,0,1,1
fresh_visobert_08042,0,0,1,1
fresh_visobert_00503,0,0,1,1
fresh_visobert_07185,0,0,1,1
fresh_visobert_11151,0,0,1,1
fresh_visobert_10667,0,0,1,1
fresh_visobert_01110,0,0,1,1
fresh_visobert_08305,0,0,1,1
fresh_visobert_07698,0,0,1,1
fresh_visobert_05354,0,0,1,1
fresh_visobert_09585,0,0,1,1
fresh_visobert_04743,0,0,1,1
fresh_visobert_00654,0,0,1,1
fresh_visobert_04603,0,0,1,1
fresh_visobert_02486,0,0,1,1
fresh_visobert_01309,0,0,1,1
fresh_visobert_00625,1,0,0,0
fresh_visobert_02335,0,0,1,1
fresh_visobert_02012,0,0,1,1
fresh_visobert_03339,1,0,0,0
fresh_visobert_04096,0,0,1,1
fresh_visobert_03399,0,0,1,1
fresh_visobert_00566,0,0,1,1
fresh_visobert_07459,0,0,1,1
fresh_visobert_11050,0,0,1,1
fresh_visobert_08288,0,0,1,1
fresh_visobert_07620,0,0,1,1
fresh_visobert_01455,0,0,1,1
fresh_visobert_04335,0,0,1,1
fresh_visobert_06662,0,0,1,1
fresh_visobert_03869,0,0,1,1
fresh_visobert_06857,0,0,1,1
fresh_visobert_04915,0,0,1,1
fresh_visobert_03680,0,0,1,1
fresh_visobert_08283,1,1,1,1
fresh_visobert_07414,0,0,1,1
fresh_visobert_11063,0,0,1,1
fresh_visobert_05118,0,0,1,1
fresh_visobert_03477,0,0,1,1
fresh_visobert_04386,0,0,1,1
fresh_visobert_05771,0,0,1,1
fresh_visobert_07235,0,0,1,1
fresh_visobert_01248,0,0,1,1
fresh_visobert_11236,1,1,1,1
fresh_visobert_03784,0,0,1,1
fresh_visobert_11128,1,1,1,1
fresh_visobert_05716,0,0,1,1
fresh_visobert_10295,0,0,1,1
fresh_visobert_03643,0,0,1,1
fresh_visobert_08585,0,0,1,1
fresh_visobert_10435,0,0,1,1
fresh_visobert_04778,0,0,1,1
fresh_visobert_09819,0,0,1,1
fresh_visobert_05345,0,0,1,1
fresh_visobert_03181,0,0,1,1
fresh_visobert_06156,0,0,1,1
fresh_visobert_00234,0,0,1,1
fresh_visobert_02169,0,0,1,1
fresh_visobert_03800,0,0,1,1
fresh_visobert_11938,0,0,1,1
fresh_visobert_10461,1,1,1,1
fresh_visobert_00321,0,0,1,1
fresh_visobert_02008,0,0,1,1
fresh_visobert_06264,0,0,1,1
fresh_visobert_08878,0,0,1,1
fresh_visobert_04621,0,0,1,1
fresh_visobert_09503,0,0,1,1
fresh_visobert_02508,0,0,1,1
fresh_visobert_03343,0,0,1,1
fresh_visobert_11856,0,0,1,1
fresh_visobert_03249,0,0,1,1
fresh_visobert_09780,0,0,1,1
fresh_visobert_08460,0,0,1,1
fresh_visobert_02051,0,0,1,1
fresh_visobert_01058,0,0,1,1
fresh_visobert_07896,0,0,1,1
fresh_visobert_11159,0,0,1,1
fresh_visobert_04502,0,0,1,1
fresh_visobert_02336,0,0,1,1
fresh_visobert_11754,0,0,1,1
fresh_visobert_04500,0,0,1,1
fresh_visobert_01957,0,0,1,1
fresh_visobert_06303,0,0,1,1
fresh_visobert_05130,0,0,1,1
fresh_visobert_06545,0,0,1,1
fresh_visobert_04580,0,0,1,1
fresh_visobert_08482,0,0,1,1
fresh_visobert_08711,0,0,1,1
fresh_visobert_11244,0,0,1,1
fresh_visobert_09158,0,0,1,1
fresh_visobert_05210,0,0,1,1
fresh_visobert_00975,0,0,1,1
fresh_visobert_03313,0,0,1,1
fresh_visobert_02207,0,0,1,1
fresh_visobert_06717,0,0,1,1
fresh_visobert_04298,0,0,1,1
fresh_visobert_08539,0,0,1,1
fresh_visobert_10140,0,0,1,1
fresh_visobert_11247,0,0,1,1
fresh_visobert_04380,0,0,1,1
fresh_visobert_02113,0,0,1,1
fresh_visobert_01929,0,0,1,1
fresh_visobert_03732,0,0,1,1
fresh_visobert_05953,0,0,1,1
fresh_visobert_06785,0,0,1,1
fresh_visobert_05772,0,0,1,1
fresh_visobert_02428,0,0,1,1
fresh_visobert_10631,0,0,1,1
fresh_visobert_05056,0,0,1,1
fresh_visobert_04287,0,0,1,1
fresh_visobert_01862,0,0,1,1
fresh_visobert_03235,0,0,1,1
fresh_visobert_03661,0,0,1,1
fresh_visobert_10606,0,0,1,1
fresh_visobert_08680,0,0,1,1
fresh_visobert_02544,0,0,1,1
fresh_visobert_10619,0,0,1,1
fresh_visobert_08780,0,0,1,1
fresh_visobert_11218,0,0,1,1
fresh_visobert_06046,0,0,1,1
fresh_visobert_09813,0,0,1,1
fresh_visobert_00046,0,0,1,1
fresh_visobert_09305,0,0,1,1
fresh_visobert_09454,0,0,1,1
fresh_visobert_08020,0,0,1,1
fresh_visobert_06363,0,0,1,1
fresh_visobert_05224,0,0,1,1
fresh_visobert_09234,0,0,1,1
fresh_visobert_06907,0,0,1,1
fresh_visobert_10370,0,0,1,1
fresh_visobert_07547,0,0,1,1
fresh_visobert_01375,0,0,1,1
fresh_visobert_04508,0,0,1,1
fresh_visobert_08071,0,0,1,1
fresh_visobert_11501,0,0,1,1
fresh_visobert_09140,0,0,1,1
fresh_visobert_05346,0,0,1,1
fresh_visobert_00388,0,0,1,1
fresh_visobert_03986,0,0,1,1
fresh_visobert_11219,0,0,1,1
fresh_visobert_11435,0,0,1,1
fresh_visobert_03030,0,0,1,1
fresh_visobert_10518,0,0,1,1
fresh_visobert_07486,0,0,1,1
fresh_visobert_01429,0,0,1,1
fresh_visobert_09245,1,1,1,1
fresh_visobert_02019,0,0,1,1
fresh_visobert_06621,0,0,1,1
fresh_visobert_02455,0,0,1,1
fresh_visobert_00579,0,0,1,1
fresh_visobert_05315,0,0,1,1
fresh_visobert_07289,0,0,1,1
fresh_visobert_09459,0,0,1,1
fresh_visobert_07694,0,0,1,1
fresh_visobert_05076,0,0,1,1
fresh_visobert_09606,0,0,1,1
fresh_visobert_03629,0,0,1,1
fresh_visobert_02650,0,0,1,1
fresh_visobert_05661,0,0,1,1
fresh_visobert_03691,0,0,1,1
fresh_visobert_06559,0,0,1,1
fresh_visobert_11911,0,0,1,1
fresh_visobert_04783,0,0,1,1
fresh_visobert_11867,0,0,1,1
fresh_visobert_07915,0,0,1,1
fresh_visobert_11046,0,0,1,1
fresh_visobert_00530,0,0,1,1
fresh_visobert_01218,0,0,1,1
fresh_visobert_11736,0,0,1,1
fresh_visobert_09524,0,0,1,1
fresh_visobert_00468,0,0,1,1
fresh_visobert_07727,0,0,1,1
fresh_visobert_09137,0,0,1,1
fresh_visobert_10627,0,0,1,1
fresh_visobert_11675,1,1,1,1
fresh_visobert_00612,0,0,1,1
fresh_visobert_10164,0,0,1,1
fresh_visobert_11419,0,0,1,1
fresh_visobert_00042,0,0,1,1
fresh_visobert_11793,0,0,1,1
fresh_visobert_05447,0,0,1,1
fresh_visobert_04993,0,0,1,1
fresh_visobert_09867,0,0,1,1
fresh_visobert_04839,0,0,1,1
fresh_visobert_00704,0,0,1,1
fresh_visobert_00983,0,0,1,1
fresh_visobert_07163,0,0,1,1
fresh_visobert_03883,0,0,1,1
fresh_visobert_08569,0,0,1,1
fresh_visobert_04732,0,0,1,1
fresh_visobert_10309,0,0,1,1
fresh_visobert_09509,0,0,1,1
fresh_visobert_04992,0,0,1,1
fresh_visobert_06592,0,0,1,1
fresh_visobert_03981,0,0,1,1
fresh_visobert_04357,0,0,1,1
fresh_visobert_05550,0,0,1,1
fresh_visobert_06005,0,0,1,1
fresh_visobert_09344,0,0,1,1
fresh_visobert_04700,0,0,1,1
fresh_visobert_01986,0,0,1,1
fresh_visobert_06489,0,0,1,1
fresh_visobert_11000,0,0,1,1
fresh_visobert_01710,0,0,1,1
fresh_visobert_07610,0,0,1,1
fresh_visobert_00433,0,0,1,1
fresh_visobert_10176,0,0,1,1
fresh_visobert_05586,0,0,1,1
fresh_visobert_10720,0,0,1,1
fresh_visobert_07319,0,0,1,1
fresh_visobert_03512,0,0,1,1
fresh_visobert_02516,0,0,1,1
fresh_visobert_07226,0,0,1,1
fresh_visobert_06205,1,0,0,0
fresh_visobert_09861,0,0,1,1
fresh_visobert_11716,0,0,1,1
fresh_visobert_08595,1,0,0,0
fresh_visobert_02984,0,0,1,1
fresh_visobert_04058,0,0,1,1
fresh_visobert_07979,0,0,1,1
fresh_visobert_07804,0,0,1,1
fresh_visobert_03106,0,0,1,1
fresh_visobert_06184,1,1,1,1
fresh_visobert_05284,0,0,1,1
fresh_visobert_04065,0,0,1,1
fresh_visobert_06026,0,0,1,1
fresh_visobert_08293,0,0,1,1
fresh_visobert_08195,0,0,1,1
fresh_visobert_04281,0,0,1,1
fresh_visobert_09350,0,0,1,1
fresh_visobert_08068,1,0,0,0
fresh_visobert_05655,0,0,1,1
fresh_visobert_00442,0,0,1,1
fresh_visobert_09381,0,0,1,1
fresh_visobert_07812,0,0,1,1
fresh_visobert_10958,1,0,0,0
fresh_visobert_06753,0,0,1,1
fresh_visobert_07087,0,0,1,1
fresh_visobert_10721,0,0,1,1
fresh_visobert_07352,0,0,1,1
fresh_visobert_08188,0,0,1,1
fresh_visobert_10602,0,0,1,1
fresh_visobert_08231,0,0,1,1
fresh_visobert_08216,0,0,1,1
fresh_visobert_04381,0,0,1,1
fresh_visobert_02704,0,0,1,1
fresh_visobert_07169,1,0,0,0
fresh_visobert_10219,0,0,1,1
fresh_visobert_00477,0,0,1,1
fresh_visobert_08918,0,0,1,1
fresh_visobert_05731,0,0,1,1
fresh_visobert_02057,0,0,1,1
fresh_visobert_09886,0,0,1,1
fresh_visobert_04715,0,0,1,1
fresh_visobert_09338,0,0,1,1
fresh_visobert_05083,0,0,1,1
fresh_visobert_02393,0,0,1,1
fresh_visobert_00180,0,0,1,1
fresh_visobert_02585,0,0,1,1
fresh_visobert_09321,0,0,1,1
fresh_visobert_11154,0,0,1,1
fresh_visobert_09855,0,0,1,1
fresh_visobert_09812,1,1,1,1
fresh_visobert_08603,0,0,1,1
fresh_visobert_09171,0,0,1,1
fresh_visobert_07693,0,0,1,1
fresh_visobert_04216,0,0,1,1
fresh_visobert_10964,0,0,1,1
fresh_visobert_10933,0,0,1,1
fresh_visobert_04248,0,0,1,1
fresh_visobert_08816,0,0,1,1
fresh_visobert_00070,0,0,1,1
fresh_visobert_10096,0,0,1,1
fresh_visobert_05497,0,0,1,1
fresh_visobert_04132,0,0,1,1
fresh_visobert_10407,0,0,1,1
fresh_visobert_00304,0,0,1,1
fresh_visobert_06107,0,0,1,1
fresh_visobert_06125,0,0,1,1
fresh_visobert_11899,1,0,0,0
fresh_visobert_00405,0,0,1,1
fresh_visobert_05071,0,0,1,1
fresh_visobert_05013,0,0,1,1
fresh_visobert_07044,0,0,1,1
fresh_visobert_01754,0,0,1,1
fresh_visobert_11975,0,0,1,1
fresh_visobert_03702,0,0,1,1
fresh_visobert_03575,0,0,1,1
fresh_visobert_08826,0,0,1,1
fresh_visobert_10121,0,0,1,1
fresh_visobert_07652,0,0,1,1
fresh_visobert_06447,1,0,0,0
fresh_visobert_00506,0,0,1,1
fresh_visobert_04240,0,0,1,1
fresh_visobert_03895,0,0,1,1
fresh_visobert_04059,0,0,1,1
fresh_visobert_02728,0,0,1,1
fresh_visobert_11317,1,1,1,1
fresh_visobert_05483,0,0,1,1
fresh_visobert_01963,0,0,1,1
fresh_visobert_07709,0,0,1,1
fresh_visobert_02381,0,0,1,1
fresh_visobert_05740,0,0,1,1
fresh_visobert_01144,0,0,1,1
fresh_visobert_00674,0,0,1,1
fresh_visobert_04338,0,0,1,1
fresh_visobert_11906,1,1,1,1
fresh_visobert_04259,0,0,1,1
fresh_visobert_09045,0,0,1,1
fresh_visobert_10691,0,0,1,1
fresh_visobert_00521,0,0,1,1
fresh_visobert_10533,0,0,1,1
fresh_visobert_06470,0,0,1,1
fresh_visobert_08047,1,0,0,0
fresh_visobert_07323,0,0,1,1
fresh_visobert_02233,0,0,1,1
fresh_visobert_07860,0,0,1,1
fresh_visobert_08923,0,0,1,1
fresh_visobert_07204,0,0,1,1
fresh_visobert_11786,0,0,1,1
fresh_visobert_06084,0,0,1,1
fresh_visobert_09557,0,0,1,1
fresh_visobert_05699,0,0,1,1
fresh_visobert_07820,0,0,1,1
fresh_visobert_07661,0,0,1,1
fresh_visobert_07304,0,0,1,1
fresh_visobert_10934,0,0,1,1
fresh_visobert_00345,0,0,1,1
fresh_visobert_00572,0,0,1,1
fresh_visobert_09485,0,0,1,1
fresh_visobert_01415,1,0,0,0
fresh_visobert_09123,0,0,1,1
fresh_visobert_00095,0,0,1,1
fresh_visobert_00242,0,0,1,1
fresh_visobert_09658,0,0,1,1
fresh_visobert_07283,0,0,1,1
fresh_visobert_03561,0,0,1,1
fresh_visobert_01766,0,0,1,1
fresh_visobert_03072,0,0,1,1
fresh_visobert_10985,0,0,1,1
fresh_visobert_06206,0,0,1,1
fresh_visobert_10448,0,0,1,1
fresh_visobert_06242,0,0,1,1
fresh_visobert_07268,0,0,1,1
fresh_visobert_07469,0,0,1,1
fresh_visobert_09380,1,0,0,0
fresh_visobert_00298,0,0,1,1
fresh_visobert_11580,0,0,1,1
fresh_visobert_10843,0,0,1,1
fresh_visobert_00713,0,0,1,1
fresh_visobert_09936,0,0,1,1
fresh_visobert_09128,0,0,1,1
fresh_visobert_03436,0,0,1,1
fresh_visobert_00728,0,0,1,1
fresh_visobert_05409,0,0,1,1
fresh_visobert_09261,1,0,0,0
fresh_visobert_03515,0,0,1,1
fresh_visobert_01850,0,0,1,1
fresh_visobert_02864,0,0,1,1
fresh_visobert_06916,0,0,1,1
fresh_visobert_04646,0,0,1,1
fresh_visobert_01406,0,0,1,1
fresh_visobert_10974,0,0,1,1
fresh_visobert_08785,0,0,1,1
fresh_visobert_00252,0,0,1,1
fresh_visobert_07193,0,0,1,1
fresh_visobert_05876,0,0,1,1
fresh_visobert_00016,0,0,1,1
fresh_visobert_09914,0,0,1,1
fresh_visobert_01782,0,0,1,1
fresh_visobert_08021,0,0,1,1
fresh_visobert_00224,0,0,1,1
fresh_visobert_02599,0,0,1,1
fresh_visobert_04622,0,0,1,1
fresh_visobert_08953,0,0,1,1
fresh_visobert_09287,0,0,1,1
fresh_visobert_00206,0,0,1,1
fresh_visobert_03365,0,0,1,1
fresh_visobert_04299,0,0,1,1
fresh_visobert_11954,0,0,1,1
fresh_visobert_08024,0,0,1,1
fresh_visobert_01999,0,0,1,1
fresh_visobert_02377,0,0,1,1
fresh_visobert_09706,0,0,1,1
fresh_visobert_07881,0,0,1,1
fresh_visobert_10364,0,0,1,1
fresh_visobert_08456,0,0,1,1
fresh_visobert_06349,0,0,1,1
fresh_visobert_08497,0,0,1,1
fresh_visobert_07786,0,0,1,1
fresh_visobert_09109,0,0,1,1
fresh_visobert_06598,0,0,1,1
fresh_visobert_04428,0,0,1,1
fresh_visobert_04740,0,0,1,1
fresh_visobert_05660,0,0,1,1
fresh_visobert_00499,0,0,1,1
fresh_visobert_06967,0,0,1,1
fresh_visobert_01087,0,0,1,1
fresh_visobert_00936,0,0,1,1
fresh_visobert_00801,0,0,1,1
fresh_visobert_08477,0,0,1,1
fresh_visobert_09419,0,0,1,1
fresh_visobert_11718,0,0,1,1
fresh_visobert_04762,0,0,1,1
fresh_visobert_07360,0,0,1,1
fresh_visobert_01043,0,0,1,1
fresh_visobert_04340,0,0,1,1
fresh_visobert_00906,0,0,1,1
fresh_visobert_05775,0,0,1,1
fresh_visobert_10253,0,0,1,1
fresh_visobert_09946,0,0,1,1
fresh_visobert_01649,0,0,1,1
fresh_visobert_07281,0,0,1,1
fresh_visobert_02959,0,0,1,1
fresh_visobert_10061,0,0,1,1
fresh_visobert_11775,0,0,1,1
fresh_visobert_05061,0,0,1,1
fresh_visobert_08940,1,0,0,0
fresh_visobert_01400,0,0,1,1
fresh_visobert_05135,0,0,1,1
fresh_visobert_00516,1,1,1,1
fresh_visobert_00349,0,0,1,1
fresh_visobert_03899,0,0,1,1
fresh_visobert_00001,0,0,1,1
fresh_visobert_10824,0,0,1,1
fresh_visobert_09961,0,0,1,1
fresh_visobert_10417,0,0,1,1
fresh_visobert_00619,0,0,1,1
fresh_visobert_10050,0,0,1,1
fresh_visobert_09519,0,0,1,1
fresh_visobert_11019,0,0,1,1
fresh_visobert_07619,0,0,1,1
fresh_visobert_03740,0,0,1,1
fresh_visobert_07142,0,0,1,1
fresh_visobert_00253,0,0,1,1
fresh_visobert_05864,0,0,1,1
fresh_visobert_06689,0,0,1,1
fresh_visobert_09569,0,0,1,1
fresh_visobert_07876,0,0,1,1
fresh_visobert_04156,0,0,1,1
fresh_visobert_00857,0,0,1,1
fresh_visobert_06706,0,0,1,1
fresh_visobert_03482,0,0,1,1
fresh_visobert_05266,0,0,1,1
fresh_visobert_06750,0,0,1,1
fresh_visobert_07385,0,0,1,1
fresh_visobert_05402,0,0,1,1
fresh_visobert_00356,0,0,1,1
fresh_visobert_01733,0,0,1,1
fresh_visobert_01954,0,0,1,1
fresh_visobert_03797,0,0,1,1
fresh_visobert_00219,0,0,1,1
fresh_visobert_09209,0,0,1,1
fresh_visobert_05842,0,0,1,1
fresh_visobert_04021,0,0,1,1
fresh_visobert_05542,0,0,1,1
fresh_visobert_00444,0,0,1,1
fresh_visobert_06279,0,0,1,1
fresh_visobert_05357,0,0,1,1
fresh_visobert_10973,1,1,1,1
fresh_visobert_00169,0,0,1,1
fresh_visobert_03773,0,0,1,1
fresh_visobert_02775,1,1,1,1
fresh_visobert_02424,0,0,1,1
fresh_visobert_04953,0,0,1,1
fresh_visobert_08481,0,0,1,1
fresh_visobert_11571,0,0,1,1
fresh_visobert_02469,0,0,1,1
fresh_visobert_00787,0,0,1,1
fresh_visobert_01182,0,0,1,1
fresh_visobert_08969,0,0,1,1
fresh_visobert_01265,0,0,1,1
fresh_visobert_02416,0,0,1,1
fresh_visobert_04846,0,0,1,1
fresh_visobert_04244,0,0,1,1
fresh_visobert_03404,0,0,1,1
fresh_visobert_11739,0,0,1,1
fresh_visobert_07232,0,0,1,1
fresh_visobert_07622,0,0,1,1
fresh_visobert_07563,0,0,1,1
fresh_visobert_06513,0,0,1,1
fresh_visobert_08387,0,0,1,1
fresh_visobert_02316,0,0,1,1
fresh_visobert_04231,0,0,1,1
fresh_visobert_09624,0,0,1,1
fresh_visobert_04530,0,0,1,1
fresh_visobert_08839,0,0,1,1
fresh_visobert_10724,0,0,1,1
fresh_visobert_01572,0,0,1,1
fresh_visobert_00207,0,0,1,1
fresh_visobert_10366,0,0,1,1
fresh_visobert_03658,0,0,1,1
fresh_visobert_07669,0,0,1,1
fresh_visobert_11107,0,0,1,1
fresh_visobert_05974,0,0,1,1
fresh_visobert_04444,0,0,1,1
fresh_visobert_08499,0,0,1,1
fresh_visobert_10847,0,0,1,1
fresh_visobert_07754,0,0,1,1
fresh_visobert_06425,0,0,1,1
fresh_visobert_08060,0,0,1,1
fresh_visobert_11669,0,0,1,1
fresh_visobert_05712,0,0,1,1
fresh_visobert_07981,0,0,1,1
fresh_visobert_01413,0,0,1,1
fresh_visobert_05336,0,0,1,1
fresh_visobert_09719,0,0,1,1
fresh_visobert_09594,0,0,1,1
fresh_visobert_11885,0,0,1,1
fresh_visobert_11509,1,0,0,0
fresh_visobert_04434,0,0,1,1
fresh_visobert_01473,0,0,1,1
fresh_visobert_01667,0,0,1,1
fresh_visobert_03466,0,0,1,1
fresh_visobert_05891,0,0,1,1
fresh_visobert_06435,0,0,1,1
fresh_visobert_01899,0,0,1,1
fresh_visobert_06779,0,0,1,1
fresh_visobert_07724,0,0,1,1
fresh_visobert_03801,0,0,1,1
fresh_visobert_05610,0,0,1,1
fresh_visobert_06265,0,0,1,1
fresh_visobert_01458,0,0,1,1
fresh_visobert_01700,0,0,1,1
fresh_visobert_02015,0,0,1,1
fresh_visobert_09151,1,1,1,1
fresh_visobert_10717,0,0,1,1
fresh_visobert_10027,0,0,1,1
fresh_visobert_05313,0,0,1,1
fresh_visobert_10099,0,0,1,1
fresh_visobert_10346,0,0,1,1
fresh_visobert_08534,0,0,1,1
fresh_visobert_02224,0,0,1,1
fresh_visobert_10583,0,0,1,1
fresh_visobert_09584,0,0,1,1
fresh_visobert_11532,0,0,1,1
fresh_visobert_00156,0,0,1,1
fresh_visobert_07565,0,0,1,1
fresh_visobert_08303,1,0,0,0
fresh_visobert_00181,0,0,1,1
fresh_visobert_02743,0,0,1,1
fresh_visobert_10077,0,0,1,1
fresh_visobert_04745,0,0,1,1
fresh_visobert_00385,0,0,1,1
fresh_visobert_06664,0,0,1,1
fresh_visobert_07172,0,0,1,1
fresh_visobert_05143,0,0,1,1
fresh_visobert_00804,0,0,1,1
fresh_visobert_05148,0,0,1,1
fresh_visobert_11395,0,0,1,1
fresh_visobert_03945,0,0,1,1
fresh_visobert_10040,0,0,1,1
fresh_visobert_01762,0,0,1,1
fresh_visobert_09094,0,0,1,1
fresh_visobert_08294,0,0,1,1
fresh_visobert_08408,0,0,1,1
fresh_visobert_09985,0,0,1,1
fresh_visobert_07457,0,0,1,1
fresh_visobert_03393,0,0,1,1
fresh_visobert_05133,0,0,1,1
fresh_visobert_11135,0,0,1,1
fresh_visobert_11674,1,1,1,1
fresh_visobert_00291,0,0,1,1
fresh_visobert_04998,0,0,1,1
fresh_visobert_08100,0,0,1,1
fresh_visobert_10814,0,0,1,1
fresh_visobert_06806,0,0,1,1
fresh_visobert_02414,0,0,1,1
fresh_visobert_05761,0,0,1,1
fresh_visobert_05217,0,0,1,1
fresh_visobert_09667,0,0,1,1
fresh_visobert_07231,0,0,1,1
fresh_visobert_00017,0,0,1,1
fresh_visobert_07865,0,0,1,1
fresh_visobert_08932,0,0,1,1
fresh_visobert_07201,0,0,1,1
fresh_visobert_03189,0,0,1,1
fresh_visobert_04037,0,0,1,1
fresh_visobert_07788,1,1,1,1
fresh_visobert_02040,0,0,1,1
fresh_visobert_10068,0,0,1,1
fresh_visobert_02885,0,0,1,1
fresh_visobert_06259,0,0,1,1
fresh_visobert_06958,0,0,1,1
fresh_visobert_01169,0,0,1,1
fresh_visobert_00159,0,0,1,1
fresh_visobert_03499,1,0,0,0
fresh_visobert_06365,0,0,1,1
fresh_visobert_04676,0,0,1,1
fresh_visobert_06377,0,0,1,1
fresh_visobert_11861,0,0,1,1
fresh_visobert_04942,0,0,1,1
fresh_visobert_06013,1,1,1,1
fresh_visobert_10621,0,0,1,1
fresh_visobert_00057,1,0,0,0
fresh_visobert_02275,0,0,1,1
fresh_visobert_05156,0,0,1,1
fresh_visobert_05578,0,0,1,1
fresh_visobert_09990,0,0,1,1
fresh_visobert_10808,0,0,1,1
fresh_visobert_02771,0,0,1,1
fresh_visobert_04644,0,0,1,1
fresh_visobert_11286,0,0,1,1
fresh_visobert_02635,0,0,1,1
fresh_visobert_06912,0,0,1,1
fresh_visobert_08227,1,1,1,1
fresh_visobert_06990,0,0,1,1
fresh_visobert_07227,0,0,1,1
fresh_visobert_04084,0,0,1,1
fresh_visobert_00547,1,1,1,1
fresh_visobert_05546,0,0,1,1
fresh_visobert_09203,0,0,1,1
fresh_visobert_06577,0,0,1,1
fresh_visobert_05311,0,0,1,1
fresh_visobert_11096,0,0,1,1
fresh_visobert_11062,0,0,1,1
fresh_visobert_04674,0,0,1,1
fresh_visobert_08614,0,0,1,1
fresh_visobert_06169,1,0,0,0
fresh_visobert_01975,0,0,1,1
fresh_visobert_08172,0,0,1,1
fresh_visobert_10257,0,0,1,1
fresh_visobert_05915,0,0,1,1
fresh_visobert_03342,0,0,1,1
fresh_visobert_09775,0,0,1,1
fresh_visobert_04794,0,0,1,1
fresh_visobert_04483,0,0,1,1
fresh_visobert_06670,0,0,1,1
fresh_visobert_06278,0,0,1,1
fresh_visobert_05819,0,0,1,1
fresh_visobert_02180,1,1,1,1
fresh_visobert_10951,0,0,1,1
fresh_visobert_05400,0,0,1,1
fresh_visobert_11347,1,1,1,1
fresh_visobert_03382,0,0,1,1
fresh_visobert_01363,0,0,1,1
fresh_visobert_05959,1,0,0,0
fresh_visobert_00008,0,0,1,1
fresh_visobert_06758,0,0,1,1
fresh_visobert_01402,0,0,1,1
fresh_visobert_05321,1,0,0,0
fresh_visobert_05277,0,0,1,1
fresh_visobert_08157,0,0,1,1
fresh_visobert_02115,0,0,1,1
fresh_visobert_01842,0,0,1,1
fresh_visobert_08698,0,0,1,1
fresh_visobert_00240,0,0,1,1
fresh_visobert_04919,0,0,1,1
fresh_visobert_11438,1,1,1,1
fresh_visobert_08479,0,0,1,1
fresh_visobert_04900,0,0,1,1
fresh_visobert_02857,0,0,1,1
fresh_visobert_06202,0,0,1,1
fresh_visobert_03218,0,0,1,1
fresh_visobert_04366,0,0,1,1
fresh_visobert_02509,0,0,1,1
fresh_visobert_03614,0,0,1,1
fresh_visobert_09357,0,0,1,1
fresh_visobert_11390,0,0,1,1
