sample_id,source_row,text,implicit_sentiment,sarcasm,irony,idiom_figurative,code_switching,mocking,polarity,emotion,source_dataset,annotation_batch,original_label,rubric,reannotation_version,annotation_role,annotation_provenance
fresh_visobert_02130,11111,chi quý phái,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_022,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_07418,11112,Tý về lết anh khóa mõm con kog mow lại anh ơi nó sủa ghê quá,0,0,0,0,0,1,neutral,disgust,SEACrowd/ViSoBERT,batch_038,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06427,11113,Tiếc ghê em mà có nhà riêng là em book rồi🤤🤤,1,0,1,0,0,0,negative,disgust,SEACrowd/ViSoBERT,batch_033,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_07102,11114,Clip đâu aem. Xem thử coi.bọn dv nó làm j,0,0,0,0,1,0,neutral,other,SEACrowd/ViSoBERT,batch_036,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_03473,11115,vãi vuốt má,0,0,0,0,0,0,negative,enjoyment,SEACrowd/ViSoBERT,batch_035,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_11028,11116,"chào ( tik tok) ứng dụng này rất hay nó đã giúp tôi trở thành một con người sống vui với tất cả mọi người xung quanh. nhưng tại sao mỗi lần bấm quay nó cứ hiện lên tik tok đang sử dụng máy ảnh của bạn , bạn có cho phép không, mong tik tok khắc phục lại sự cố này mọi người hãy tải phần mềm này về hay... bài đánh giá đầy đủ",0,0,1,0,0,1,positive,enjoyment,SEACrowd/ViSoBERT,batch_056,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_07272,11117,Chết con đỉ mẹ thầy rồi Long Cua ơi,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_037,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_11566,11118,Thanh Thảo kinh vl thè. Hqua vừa đọc. Mặt kiểu lol gì ý. Ám ảnh vc,0,0,0,0,1,0,negative,fear,SEACrowd/ViSoBERT,batch_058,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_11312,11119,Sống chậm thôi =))),1,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_057,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_07060,11120,Chất coton mềm mịn,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_036,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_11682,11121,riêng cv TN âm khí cực cao. K nên vào đó ban tối muộn hồ 7 mẫu rất nhiều vong đuối nước. thật sự tiếc thương cháu và đau lòng cho gđ. Nhưng vì bất kỳ lý do gì thì lỗi hoàn toàn thuộc về bố cháu,0,0,1,0,0,0,negative,sadness,SEACrowd/ViSoBERT,batch_059,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06551,11122,Ôi giời ơi giọng nói đi vào lòng người quá anh mình ơi =))),1,1,0,0,0,1,neutral,disgust,SEACrowd/ViSoBERT,batch_033,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_05936,11123,Đang iu qúa di,0,0,0,0,0,0,neutral,sadness,SEACrowd/ViSoBERT,batch_060,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_04721,11124,giá như đc bữa cơm vs bame,0,0,0,1,1,0,neutral,other,SEACrowd/ViSoBERT,batch_048,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_10153,11125,Chẳng biết sự tình như nào. Nhưng cái loại mà đem xăng tới nhà mẹ đốt rồi thuê mấy cẩu về phá nhà mẹ đang ở thì đừng có bất kì ai bênh hay nói này nói kia. Kể cả mẹ có đ chia cũng không được ý kiến chứ đừng nói đòi miếng này đòi chỗ kia,0,0,1,1,0,0,neutral,surprise,SEACrowd/ViSoBERT,batch_051,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_03568,11126,chuẩn chuyện riêng tư người ta soi,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_018,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_02967,11127,lê chánh huy vl nhật má văn,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_015,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_10192,11128,khuyết điểm: aP chạy chậm hơn trước rất nhiều. sản phẩm còn hạn chế không đa dạng như cửa hàng E và nhiều nơi khác. nhầm sản phẩm chất lượng không xứng với giá tiền. đôi khi mua phải đồ ở trong kho quá lâu nên nhìn rất mất thẩm mỹ. nhiều mặt hàng bán với số lượng nhiều không thể mua lẻ được. ưu điểm: g... bài đánh giá đầy đủ,0,0,0,1,0,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_051,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06442,11129,Màu tím chung thủy 😂😂múc,0,0,0,0,0,0,neutral,enjoyment,SEACrowd/ViSoBERT,batch_033,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06502,11130,Lần đầu cũng như lần cuối. K có cái dại dột nào bằng cái dại này. Kêu Mẹ Mẹ k thấu.kêu anh bấm công tắc dừng mà anh k nghe. Chỉ biết NAM MÔ A DI ĐÀ PHẬT🤢,1,0,1,1,0,1,negative,disgust,SEACrowd/ViSoBERT,batch_033,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_00880,11131,máy ninja né tắc đường mụ đường rẻ cặc mua hoa quả xi nhê tức đéo đc ak,0,0,0,0,0,0,negative,anger,SEACrowd/ViSoBERT,batch_005,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_07973,11132,"đúng rồi , vàng là phải vàng mới có giá trị , vàng trắng làm gì có giá trị 😥",0,0,0,0,0,0,neutral,fear,SEACrowd/ViSoBERT,batch_040,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_07995,11133,Shop chuẩn bị hàng hơi lâu xíu,0,0,0,0,1,0,neutral,other,SEACrowd/ViSoBERT,batch_040,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_04598,11134,clear gội đầu,0,0,0,0,0,0,neutral,enjoyment,SEACrowd/ViSoBERT,batch_046,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_05872,11135,Cô thì ko có tiền nhưng cô sẽ giúp cuộc sống con vui hơn. Kkk. Góp tiền mua đt chơi game. 😀😀😀❤,1,1,1,0,1,1,positive,enjoyment,SEACrowd/ViSoBERT,batch_030,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06622,11136,Nguyễn Hoàng Trà My Nông Thùy Duyên 74,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_034,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06124,11137,dạ lạ ở chổ nó phong toả cái chợ gần nhà em 😿,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_031,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_03885,11138,thanh hải tạ hiện quẩy đấy,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_020,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06192,11139,Xl e hai thì à.!,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_031,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_01674,11140,nguyễn đức thắng ))),0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_009,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_10018,11141,Khiêm Liễu Sâm chị dfi ko này?,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_051,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_02981,11142,tưởng thắm page,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_015,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06372,11143,c Ngọc ơi c đã dùng sản phẩm trắng da rồi có kết quả tốt k c.c cho e biết với ak e cũng muốn dùng nhưng k biết sản phẩm ra sau.,0,0,1,0,0,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_032,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_10479,11144,Chắc mình thiếu lễ r ☹,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_053,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_08469,11145,Đi học kh trễ mà đi tìm phòng học mới trễ :))),1,1,1,0,0,1,neutral,disgust,SEACrowd/ViSoBERT,batch_043,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_08975,11146,Bên khiến đau lưng bên bớt đau lưng🤣,0,0,0,0,0,0,neutral,enjoyment,SEACrowd/ViSoBERT,batch_045,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_09718,11147,Mjk Có tiền mà bơm đã tốt,1,0,1,0,0,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_049,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_01359,11148,dân gian người ta má gọi là mặt dầy,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_007,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_03718,11149,công dụng =)),1,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_019,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_10823,11150,Sai rồi người ck tốt là người ví chỉ dùng để đựng nhẫn cưới 🤣,1,1,0,0,0,1,positive,enjoyment,SEACrowd/ViSoBERT,batch_055,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_03911,11151,đm chửi mai cặc nghỉ việc đỡ căng thẳng,1,0,0,0,0,1,negative,anger,SEACrowd/ViSoBERT,batch_020,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_10807,11152,Rất thích em Cường Giang nì,0,0,0,0,0,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_055,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_10848,11153,Tại chị ko chơi đồ đấy,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_055,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06027,11154,mong gđ sớm tìm được 😥,0,0,0,0,0,0,neutral,fear,SEACrowd/ViSoBERT,batch_031,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_10770,11155,Hôm nay thứ mà dìa dziaaaaaa,1,0,1,0,0,0,neutral,surprise,SEACrowd/ViSoBERT,batch_054,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_09917,11156,"👉Cơ cấu 4 tầng, Lộ giới 8m",0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_050,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_07649,11157,Con nam mo agi da phat,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_039,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06855,11158,Mou tung rat thanh công vs người cũ hết thời Bale cũng vậy thôi,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_035,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_02096,11159,văn tuấn mai hàng f vi phạm pháp luật hồi,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_011,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_00279,11160,bit ak trần dần mắc bệnh dịch ak mắc bệnh nguy hiểm covid 9,0,0,0,0,0,0,negative,fear,SEACrowd/ViSoBERT,batch_003,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_07715,11161,phục Thầy ở chỗ là Thầy nói điều gì hay nhận xét vấn đề gì đều nói có sách mách có chứng hết á. 😊,0,0,0,0,0,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_039,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_08558,11162,Huyền Nguyễn hôm naod xuống chs :((,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_043,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_04526,11163,đem hẳn đặc sản trình làng,0,0,0,0,0,0,neutral,enjoyment,SEACrowd/ViSoBERT,batch_046,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_00636,11164,ơh khoan khoan tùng ngón giữa,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_004,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_05303,11165,nga nguyễn xem ròi,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_027,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_09450,11166,ae mk đi thôi,0,0,0,0,0,0,positive,sadness,SEACrowd/ViSoBERT,batch_095,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_07092,11167,Ngọc Trâm Nhậu thì thôi rồi luôn hả 🤣,1,1,0,0,0,0,neutral,enjoyment,SEACrowd/ViSoBERT,batch_036,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_02744,11168,đệ nhất quốc sư như vầy cặc hẹn tấc nhiêng mùa chuối cuốc,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_014,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_03539,11169,hoàng hải vietnam num bơ qoan,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_018,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06287,11170,May mà bố mẹ đẻ con ra trước năm 🤣🤣,1,1,1,0,0,1,neutral,enjoyment,SEACrowd/ViSoBERT,batch_032,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_10931,11171,ôi đất nước tôi ... hở ra là bàn thờ bát nhang 😳😳😳,0,0,0,0,0,0,neutral,surprise,SEACrowd/ViSoBERT,batch_055,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_02659,11172,hoàng xuân tâm lươn lẹo,0,0,0,0,0,0,neutral,enjoyment,SEACrowd/ViSoBERT,batch_027,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_10527,11173,Đào Thị Phương mình giống bạn đoạn lớp 8 8kg nhưng khác 5t 6kg,1,0,1,0,0,1,neutral,disgust,SEACrowd/ViSoBERT,batch_053,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_01884,11174,bar cứu tú,0,0,0,0,0,0,neutral,sadness,SEACrowd/ViSoBERT,batch_019,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_01702,11175,bắt nôn 4 tỷ,0,0,0,0,0,0,neutral,sadness,SEACrowd/ViSoBERT,batch_018,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_03179,11176,moá bữa tự nhiên đem ký vô biên bản cam kết pháo 🙄 🙄,0,0,0,0,0,0,neutral,disgust,SEACrowd/ViSoBERT,batch_016,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_10801,11177,Làm ng tốt mà còn bị tù :)))),1,1,1,0,0,1,positive,enjoyment,SEACrowd/ViSoBERT,batch_055,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_00288,11178,cực kỳ thu,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_002,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_05024,11179,bế mấy zai,0,0,0,0,0,0,neutral,sadness,SEACrowd/ViSoBERT,batch_051,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_01397,11180,ôi thơm tho ko co quan hệ lam cung đào thải mấy nghanh ma dân thuong vn bao gio vao đx má cong an quan đội ngan hang nha nc hang đừng mơ nếu vao đc cung lam cu li sai vat tui no đm,1,0,0,0,0,1,negative,anger,SEACrowd/ViSoBERT,batch_007,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_05530,11181,tộc trưởng bị cáo hành đc,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_028,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_01318,11182,hàng fake vi phạm pháp luật nha,0,0,0,0,1,0,neutral,other,SEACrowd/ViSoBERT,batch_007,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_00882,11183,oke hẹn tối nhá,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_005,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_00138,11184,vô lí cực kì thuyết phục,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_001,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_03389,11185,dần dần /4 giải phóng dân que goi cặc quốc hận hôm máy bay dần chạy,0,0,0,0,0,0,negative,other,SEACrowd/ViSoBERT,batch_034,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06219,11186,"Mỗi ngày xem phim là ngày vui , hôm nào xem cũng cười :v",0,0,0,0,0,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_032,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_08899,11187,Trong MV em hỏng thấy có miếng nhựa nào lun á,0,0,0,0,1,0,negative,sadness,SEACrowd/ViSoBERT,batch_045,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_01542,11188,lmhtxthayba nha ae,0,0,0,0,0,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_016,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_05897,11189,Rất mong là như vậy ạ,1,0,0,1,0,0,neutral,other,SEACrowd/ViSoBERT,batch_030,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_03815,11190,múa võ bà con,0,0,0,0,0,0,neutral,sadness,SEACrowd/ViSoBERT,batch_039,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_11603,11191,Mua sale 7.7 siêu rẻ nhiều miếng. Xài tã này bé yên tâm ngủ thoáng mát thấm hút,0,0,0,0,1,0,neutral,other,SEACrowd/ViSoBERT,batch_059,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_08137,11192,"Đặt shop vài lần r. Hết vẫn đặt shop thêm. Cho 5 sao nhé. Tả đúng hàng chuẩn, dùng rất yên tâm ạ. Sẽ ủng hộ shop dài dài ạ",0,0,0,0,1,0,neutral,other,SEACrowd/ViSoBERT,batch_041,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_05914,11193,"chế đọc đựơc cmt của êm, êk xỉu liền hà",1,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_030,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_07651,11194,thành đạt rùi anh,0,0,0,0,0,0,neutral,sadness,SEACrowd/ViSoBERT,batch_077,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_08849,11195,Có ai biết tải tft trên đt không chỉ cho em với,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_045,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_10507,11196,Khổ thân các em quá,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_053,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_11590,11197,VN hãy Chung tay đấy lùi co ro na hãy cố lên VN ơi,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_058,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_05708,11198,chờ kiếm nick yahho thầy,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_029,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_04085,11199,rõ ràng vn vô đích sống ô nhiễm nguy hại dân ta cặc vui vẻ bão tướng niểng bảo dân ta vô cùng thông minh đấy,0,0,0,0,0,0,neutral,enjoyment,SEACrowd/ViSoBERT,batch_021,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_04409,11200,thpt đc nghỉ học mặc dù lùi lịch thi,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_023,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_05975,11201,ăn ít dễ nuôi? :v,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_030,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_07900,11202,Thanh Bình cũng muốn ăn chúc chích=))))))))))))),1,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_040,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_02806,11203,đòn đánh nguy hiểm china luật phát minh toàn bộ hk thành chiến trường tổn thất đo đếm china,0,0,0,0,0,0,neutral,fear,SEACrowd/ViSoBERT,batch_015,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_09984,11204,5 cái thì có 3 cái giống nhau. 1 cái thì giống con traiiiiiiiiii,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_050,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_08291,11205,fan hàn quốc năm r,0,0,0,0,1,0,neutral,other,SEACrowd/ViSoBERT,batch_042,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_01129,11206,nguyễn đức thắngg hơi hmm,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_006,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_01202,11207,nguyễn đức thắng may khánh nổi mấy hot,0,0,0,0,1,0,neutral,other,SEACrowd/ViSoBERT,batch_007,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_03989,11208,yêu ghê hà,0,0,0,0,0,0,neutral,disgust,SEACrowd/ViSoBERT,batch_020,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
