id,comment,label
train_002472,Hàng đúng mẫu đẹp chắc chắn,positive
train_015784,Mình đặt 2 máy làm tóc nhưng ch đủ freeship nên đặt bông tẩy trang thế mà đến lúc nhận hàng thì chỉ có mỗi bông tẩy trang! Mình có nt lại cho shop thì đc trả lời là đóng gói thiếu rồi thì kho hàng bị lỗi nên k gửi đc thế mà trước đó shop k hề báo cho mình 1 câu và k có xl! Sẽ kbh mua hàng ở đây nữa!,negative
train_013476,Sản phẩm đẹp giống hình shop vui vẻ nhiệt tình,positive
train_003594,Ô phò k nên mua ,negative
train_009918,"Shop đóng gói vô cùng chắc chắn luôn. Me ăn bao ghiền luôn . 
Chủ shop cực dễ thương 😍",positive
train_008838,Hình là dây màu vàng mà hàng giao màu hồng. Bó tay. ,negative
train_014247,Giày quá đẹp so với giá tiền. Mình sẽ ủng hộ dài dài 😂😂,positive
train_004412, Đóng gói sản phẩm rất kém phát hiện kiến trong khô gà lá chanh nhiều hơn khô gà,negative
train_012946,Đàn đẹp dây hơi trùng. Chưa hài lòng lắm nhưng vẫn vote shop 5 sao,positive
train_001256,"Lộ trình này phải bao gồm việc nâng cao năng lực và chất lượng dạy và học ở bậc phổ thông , cũng như phân luồng và định hướng nghề nghiệp ở bậc học này .",neutral
train_009014,"""Pin qua thap, khong thich""",negative
train_015384, Chất lượng sản phẩm tuyệt vời  Shop phục vụ rất tốt  Rất đáng tiền. C chủ bán hàng có tâm nhất quả đất nc dễ thương dễ tính. Sản phẩm thì đa dạng nhiều mẫu mã độc đẹp 👍🏻 rất nên tham khảo shop này nếu như có nhu cầu cần mua giày dép,positive
train_014604,em đặt hàng dùm con bạn mà shop giao đến thiếu trong khi nó đưa tiền đủ rồi e cũng nói nó chụp hàng đủ thứ như lời shop dặn mà cũng ko được bù nói là đơn tiếp theo bù rồi còn mở hàng thì quay clip lại. Thôi em hông dám đặt nữa đâu lỡ bị quên nữa sao? Shop làm e áy náy v bạn e quá huhu TT^TT,negative
train_013640,Sản phẩm vẫn không dùng được với vài mẫu đt,negative
train_005536, Đóng gói sản phẩm kém Thời gian giao hàng chậm Giao hàng không báo trước thời gian.,negative
train_013788,"""Em có con chuột không dây 150k cũng đầy đủ nút bấm dùng 2 năm rồi, hết pin là thay thôi""",positive
train_006493, Chất lượng sản phẩm tuyệt vời. Giày mang rất đẹp phù hợp với giá tiền. Nên mua Thời gian giao hàng rất nhanh,positive
train_013185,"gói hàng cẩn thận, được tặng quà rất dễ thương
",positive
train_002615,Mua 2 đôi nhận chỉ 1 đôi ib hỏi shop k phản hồi,positive
train_009776," Đóng gói sản phẩm rất đẹp và chắc chắn
Hàng chuẩn hãng. Lên màu đẹp mỗi tội bặm môi hơi dính :((",positive
train_007162,Áo xl mà nhỏ xíu. Thun k mát vs co dãn yếu,negative
train_013478,Hàng nhái thì giá nhái chứ đừng nói khuyến mãi thì tốt hơn bạn ạ. Như thế khác gì lừa khách hàng đâu. Nên làm ăn uy tín. Sendo để thế này sẽ không khác nào đẩy khách một đi không trở lại,negative
train_001921,mới lấy con del u2414h và đang khá hài lòng,positive
train_005938,Hàng giao đúng hẹn nhưng đóng gói cực kỳ tệ luôn sạc dự phòng mà không có bọc khí để chống sốc nữa chứ.Do hàng Tiki bán nên không kiểm tra mở ra mới thấy là hàng xách tay không có tem của dgw luôn chứ vậy mà dám ghi chính hãng Thất vọng quá phải kiện tiki bồi thường mới được,negative
train_005699,Hài lòng. Chất lượng ok,positive
train_011816,"Lạp xưởng cai lậy nhưng dc gửi từ Vĩnh Long???
Lạp xưởng ko có nạc bao nhiêu. Mỡ và gì đó nó dai lắm. Ko thơm như lạp xưởng chính gốc tiền giang",neutral
train_008376, Rất đáng tiền k như qc.chất lượng cổng audio qúa tệ! Kết nối chập chờn bán lại ae nào cần 2m Chất lượng sản phẩm rất kém,negative
train_000777,nhan vien giao hang ko lien hệ với khach truoc ma vo giao tuy tiện. ko biết lien hệ sao luon khi thắc mắc,neutral
train_005831,Màu hơi nhạt hơn trong hình,positive
train_003371,Sách hay. Trang sách dày dặn. Cảm ơn shop,positive
train_006611,"""Chụp bằng phần mềm này nước ảnh trong và tươi hơn cam của iphone nhưng có độ trễ, chụp vật thể chuyển động sẽ bị nhòe. Không có chức năng làm mịn ảnh. Dùng phần mềm Microsoft Selfie thích hơn.""",neutral
train_004455, Chất lượng sản phẩm rất kém Chất lượng sản phẩm kém  Dùng được 1 lần là tịt luôn. Ko lên nguồn không đóng role,negative
train_004097,Thấy phím thấm dầu là sản phẩm của nhật nên mình đã đặt mua luôn. Giấy dai thấm dầu khá tốt kích thước nhỏ gọn. được khá nhiều người đánh giá là chất lượng tốt lại còn giá rẻ hơn một số loại ở thị trường nữa chứ. đây là một sản phẩm nên mua.,neutral
train_000505,Điểm cộng cho son này là giá thành hạt dẻ mà màu sắc đa dạng tha hồ lựa chọn mình và bạn mình hốt luôn 2 cây mỗi đứa màu nào cũng ưng ý cả nhưng rất khuyến khích dùng kèm với son dưỡng vì son này làm khô môi. Điểm trừ mạnh là son dễ gãy cực cứ là phải nhẹ nhàng cực ấy còn nữa nếu để son bị nóng (mình hay đãng để trên máy tính) thì son như muốn tan chảy ra luôn vậy >,neutral
train_003412,Vải hoi cứng mặc k thoải mái,negative
train_008679,Giầy chắc chắn đẹp ,positive
train_013780, Đúng hàng chính hãng,positive
train_014957, Chất lượng sản phẩm kém loa nghe nhỏ không bas.,negative
train_011839,khô gà ok nhé mng 🌝 hơi ngọtttt Đóng gói sản phẩm rất đẹp và chắc chắn,positive
train_001419,Đã nhận được hàng từ chị chủ đặt hôm chiều thứ 6 cái chiều thứ 7 có luôn mặc dù là ở tỉnh. Nhanh cực kì. Chị thì gói hàng siêu đẹp rồi. Những lần mua hàng đều rất hài lòng. Sản phẩm mới này thì bao bì còn nguyên tem luôn. Hào hứng lấy ra xài thử. Chỉ mới lần đầu mà rất ưng luôn.,positive
train_012848,"Thấy sp đang trong hot deal và nằm top hạt bán chạy nhất tháng nên cũng ham hố mua về thử. Đóng gói kỹ giao hàng nhanh. Mở ra nhìn sơ qua thì cũng OK		
NHƯNG hơi bị buồn là sp bị trộn lẫn khá nhiều những hạt (?) tròn nhỏ màu vàng, ngâm nước ko nở và khá cứng. Nó đọng dưới đáy ly luôn. Múc hạt chia lên thì lẫn vào cùng luôn như hình gửi kèm nè.	
Ko rõ đây là hạt gì uống vào có sao ko :((",neutral
train_015698,Mùi thơm nhưng lưu đc  tầm 30’.,positive
train_014006,K có giấy hướng dẫn sử  dụng chưa dùng,negative
train_005698,"Máy rất yếu. ko vặn nổi . Đầy đủ dụng cụ nhưng ko dùng được hiểu quả .
Hơi phí tiền.",neutral
train_013659,Giao hàng đúng hẹn. Nhưng chuột dùng một tháng đã bị hỏng.,negative
train_013069, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Rất đáng tiền Thời gian giao hàng rất nhanh cảm ơn shop rất nhiều sẽ ủng hộ shop lâu dài,positive
train_009363,Giao hàng lâu  đóng gói móp méo  10ml hơi ít nên mua full chai cho lợi ,negative
train_012881,"Mình đã từng rất ấn tượng với tên """"Suy nghĩ vẩn vơ của kẻ nhàn rỗi"""" vì thực sự mình muốn biết những kẻ nhàn rỗi họ suy nghĩ gì và hơn hết là bìa sách khá đẹp đơn giản nhưng tinh tế. Thế mà khi nhận được sách cảm giác của mình khi đọc những trang đầu tiên là: Thật sự thì tác giả đang muốn nói gì? Đúng là đọc những cuốn sách thay đổi cuộc đời đôi khi sẽ làm bản thân chán chường và cần những phút giây thư giãn. Ấy vậy mà tôi thấy mình phải căng não theo dòng văn của tác giả có lẽ vì quá nhàn rỗi nên phải suy nghĩ cao siêu đến vậy? Không đi theo một mạch cảm xúc nào điều đó có thể chấp nhận được nhưng tôi thấy việc tác giả không sắp xếp ý một cách logic thì thật tôi không hài lòng. Mới đọc một trang qua trang tiếp theo là không hiểu cái thông điệp mà tác giả muốn nhắn gửi rồi. Nhưng dù sao cũng cảm ơn tác giả cuốn sách như một giấc mơ và tỉnh lại thì đã thấy mình lớn như thế này rồi. Đây có lẽ là cuốn sách tôi đọc lâu nhất và đánh giá thấp nhất...",negative
train_010305,Đẹp hơn mình nghĩ. Đẹp lắm  Thời gian giao hàng rất nhanh,positive
train_006080, Chất lượng sản phẩm tuyệt vời dep,positive
train_003508,San pham ko giong mo ta,negative
train_015408,Hàng rất ok.mong shop sẽ bán hàng như thế này.đừng như những chỗ khác hình ảnh và sp thật ko giống nhau Đóng gói sản phẩm rất đẹp và chắc chắn,neutral
train_014313,Màu hơi xỉn ,positive
train_005901,Ảnh rất đẹp nhé ,positive
train_006555,Ngũ cốc ngon dễ uống . a xã nhà mình ngày nào cũng pha cho vợ để uống ké .mỗi tội lượng sữa của mình thì chưa thấy đc cải thiện. Buồn k để đi đâu cho hết :(,neutral
train_002004, Chất lượng sản phẩm tuyệt vời hơi bụi,positive
train_009669, Thời gian giao hàng rất nhanh San phẩm như hình,positive
train_009755,Kiểu dáng đẹp nhưng chất lượng và cách may quá k được.  Thời gian giao hàng rất nhanh,neutral
train_000685,Mầm đậu khi pha hơi có mùi,neutral
train_011872,Ok hàng dep lam ,positive
train_003101,Balo bé tạm được tiền ship còn max hơn tiền đồ,negative
train_009921, Rất không đáng tiền. Đặt số 42 hết số kiếm đâu đôi 40 dán đại cai số 42 rồi giao cho khách hàng. K biết làm an kiểu j. Hàng thì k cho xem k cho kiểm tra. Bắt phải nhận mới đc mở. Ép người ta lấy hàng bán k đc. Đủ trò. ,negative
train_001869,Màu đỏ cam tô lên thì màu đỏ cam nhưng một thời gian thì chuyển sang màu hồng tím là sao vậy shop,neutral
train_006984,Mùi nào cũng giống mùi nào trả thấy khác gì,negative
train_010992,Viết rất tốt. Viết êm. Mực ra đều và đẹp.,positive
train_003500,Sp đẹp mang vào êm chân,positive
train_000245,"Giày xinhhh 😗😗😗
Vì lí do kĩ thuật nên được tặng thêm một đôi nữa  thích ghê 😍😍😍😍",positive
train_003050,Mới xài được 1 tháng bị căt,positive
train_004089, Chất lượng sản phẩm tuyệt vời!!! Mua 30 cái mà đc bỏ hộp đàng hoàng date tháng 8 bánh mới mềm giao lẹ nữa 😘😘,positive
train_007148,Mình đặt số 14 mà lại giao số 4,negative
train_012919,"""nói chung là thất vọng em này về khoản pin""",negative
train_006582,bánh snack giòn nhưng quá mặn mình lỡ tay mua 6 ống nhưng ăn được nửa ống đã không ăn được nữa rồi,negative
train_011641, Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanhsize hơi nhỏ nên khách đặt sau nếu đi 37 như m thì nên đặt 38.chất liệu đẹpđúng mẫu.,positive
train_005314,Hoàn toàn hài lòng vs sản phẩm của shop,neutral
train_005779,Giầy đẹp  hợp giá tiền,positive
train_007332,Thái độ phục vụ tồi. Hàng lỗi ib hỏi k thèm trả lời lại. Thất vọng về shop. Minh cugx đã đánh giá tốt nhưng sau khi nhận thấy hang lỗi minh da ib hỏi thì quá thất vọng về thái độ phục vụ. ,negative
train_015373,Chất lượng kém đế đúc rỗng. Tấm phủ đế bằng giấy bong ra . Ko đáng 100k Chất lượng sản phẩm kém,negative
train_001289, Chất lượng sản phẩm tuyệt vời. Shop hỗ trợ rất nhiệt tình. 5 sao. ,positive
train_015999, Chất lượng sản phẩm kém.  1 ngày dùng chết 3 lần,negative
train_012472,hang k giong,negative
train_000434,kém. hỏi cái gì cũng bảo không biết nhận hàng lỗi báo thì không thèm trả lời QUÁ KÉM CẢ CHẤT LƯỢNG VÀ TƯ VẤN,negative
train_003144,Shop phục vụ rất tốt. Thời gian giao hàng nhanh.  Đóng gói sản phẩm rất đẹp và chắc chắn,positive
train_013685,Đã nhận đc giày.rất hài lòng.,positive
train_013714,trà thơm.  sạch sẽ thanks shop,positive
train_009391,Mua 5 hộp rồi. Rất ok,positive
train_009325,gửi hàng bị vỡ. có dấu hiệu cạy mở. tem bị xé 2 bên. nhắn tin không bao giờ trả lời. chất lượng sp thế nào chưa sử dụng nên chưa biết,neutral
train_009530, Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh Shop phục vụ rất tốt,positive
train_007229,Mình dùng suface pro 3 thấy chạy tốt mà đẹp hơn con này,negative
train_015149,Son auth thích cực kì mk đã check hidden tag rồi. Iu shop!!!,positive
train_007762,"""Pin tồi tàn quá""",negative
train_006895,sách in bị thiếu trang từ trang 64 nhảy lên toeis trang 81.. đf đọc nd này nhảy qua cái khác. k hiểu j lun...,negative
train_007078,Không đúng hàng giao bán,negative
train_004004,Hàng đẹp miễn chê. Đóng gói cũng đẹp luôn. Lại còn đc tặng quà. 😍😍😍😍😍. Sẽ ủng hộ shop dài dài ,positive
train_003200,Sản phẩm như hình. Chỉ dành cho mấy em bé dưới 12t ,neutral
train_010240, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh. Sẽ ủng hộ lần nữa ,positive
train_001272,Hàng tốt hơn mong đợi,positive
train_009553,Áo coton chất rất thích mà rẻ 👌🏻,positive
train_007454,"""mặt trước y chang samsung, cực ghét chữ mi ở mặt trước, nếu giấu ra phía sau thì nhìn đỡ hẳn, mác tàu có gì đẹp đẽ mà khoe, như dòng redmi note phía trước sạch sẽ là ổn.""",neutral
train_015362, Shop phục vụ rất kém Thời gian giao hàng rất chậm Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém,negative
train_006433,Hàng tạm đc.lưỡi Gà nhăn nhiều quá ,negative
train_004204," Thời gian giao hàng rất nhanh Shop phục vụ rất tốt 
Ốp rất ưng luôn cơ mà trừ điểm mặt hình bị xước rất nhiều
",positive
train_008213,Sp không đẹp như trong hình hộp nhìn sơ xài giống như hàng chợ thấy thất vọng ,negative
train_006066,Rất ưng tắm xong thấy mướt da ( lấy sữa trà xanh).đóng hàng cẩn thận. ,positive
train_003616,Sp nhẹ tay. Lỏng lẻo.,neutral
train_006854,Bán hàng không trung thực nói là tặng cái chén có nắp hình thú mà không có trẻ nhà mình háo hức chờ cái chén vậy mà không có  nó giận không thèm ăn mì luôn. Buồn. mặc dù không đáng bn tiền ? Thời gian giao hàng rất nhanh,negative
train_003823," Đóng gói sản phẩm rất đẹp và chắc chắn
 Thời gian giao hàng rất chậm. Đợi khá lâu. Thấy báo về máy là đã giao mà lưu kho quá lâu 😞",neutral
train_000555,Độ dãn của quần quá kém,negative
train_011281,Đóng gói đẹp chắc chắn. Chất lượng miễn chê. ...->  nói chung là tốt,positive
train_000135,Bình thường mang 38 vừa ma giờ mua 38 mang rộng như 40 vậy. Chất liệu không êm.. 😖😖,negative
train_000635,đóng goi sản phẩm bị mop méo,negative
train_015765,Shop cho hỏi iPhone 6 làm thế nào để sạc ko dây wf,positive
train_010719, Chất lượng sản phẩm tuyệt vời co qua de thuong,positive
train_000951,Chất lượng sản phẩm tuyệt vời Rất đáng tiền Thời gian giao hàng rất nhanhmình mua voi gia 65kgiay dep lamnen mua.,positive
train_001051,Nhận hàng quạt đc lúc thì hết pin cắm sạc mà dây nóng quá cháy luôn quạt hay sao ý bật ko chạy nữa,negative
train_011503,Giao hàng nhanh sản phẩm dùng tốt trong tầm giá.,positive
train_010553,10 cái nhưng size ko giống nhau,negative
train_012507,Đồng hồ rất đep so với giá chưa tới 200k thì tuyệt vời đi hết cơn mua mà hok bị j kkk chỉ có cái nhà vận chuyển lâu qá..kg phải lỗi do shop Tay m hơi xấu nên đeo kg dc đẹp tay ai tròn đeo rất ok lúc đầu dây hơi cứng nhưng đeo vài lần là mềm ngay,positive
train_007985,Sữa tắm rất thơm và thơm lâu.ngủ dậy người vẫn còn thơm.cảm giác dễ chịu...nói chung thấy mình thơm là thích rồi đó!,positive
train_003085,Giao hàng k chuẩn size. Đặt 38 lại giao 39. Nt thì k trả lời,negative
train_004282,"Rv cho bạn nào quan tâm.
Shop đóng gói chắc chắn. Số lượng đủ. 
Bioaqua chiếm đa số ( 27 ) , kế đến bisutang ( 18). Còn lại mấy hãng mình k rõ lắm.
Shop cũng đa dạng các loại để khách dùng thử.
Giá quá phù hợp cho mask trung. 👌🏻👌🏻👌🏻",neutral
train_013390,Giày đi hay bị tụt gót  mặc dù vừa chân,positive
train_013126,"""duyệt rồi đấy lúc đầu tưởng chỉ có bản life stype giớ bán bản snap 820 thì hốt ,đến lúc cho bé 8x về vườn :3""",positive
train_012618,Hàng hơi bị xước nhưng vẫn chấp nhận được đề nghị shop lưu ý ,positive
train_004475,Bánh thơm giòn . Bánh đẹp không bị vỡ bánh . thời gian giao hàng nhanh . Chất lượng sản phẩm rất ok . sẽ ủng hộ lâu dài ạ 😋,positive
train_001892,Chất lượng sản phẩm tuyệt vời nhưng hơi cay shop ạ <3,positive
train_007954,Chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn.  Shop phục vụ rất tốt thời gian giao hàng rất nhanh. Sản phẩm của shop rất tốt mình rất thích sử dụng. Sẽ luôn ủng hộ shop😘,positive
train_011618, Thời gian giao hàng rất nhanh. Nhân viên giao hàng chụp ảnh lúc nhận hàng ko hỏi ý kiến nên ko vui lắm. Hàng sạc được nình thường,neutral
train_009683,Sản phẩm ko được như kỳ vọngko di chuột chuẩn được,negative
train_010561,Không hoạt động được.,negative
train_009428,quá tệ sạc châm nhanh hư đề nghị tiki hỗ trợ đổi hàng giúp mình,negative
train_012301, Chất lượng sản phẩm tuyệt vời. hàng chắc chắn đó shop,positive
train_007208,Nhận đúng sản phẩm  Đóng gói sản phẩm rất đẹp và chắc chắn,positive
train_005152,Hàng k như mô phỏng,negative
train_007675,Yêu cầu viết phiếu thu đã liên hệ chat/ goi dt báo sẽ gửi kèm nhưng khi nhận vẫn k có!,negative
train_003317,Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắn. Áo đẹp sẽ ủng hộ tiếp,positive
train_014180,"Sản phẩm ngôn
",positive
train_013832, Chất lượng sản phẩm rất kém. Sản phẩm bị gãy rời vẫn đc đóng gói giao đến. Shop nên xem xét lại kiểm tra trc khi đóng gói sp.,negative
train_015616,sản phẩm dùng ko tiện. khó lấy lượng kem dùng tùy ý.hộp thi to lương kem thì ít,negative
train_015799, Chất lượng sản phẩm kém phụ kiện sỏ chỉ xài 1 lần hỏngmới may thử tý vải dày mà cong cả kim đường may xấu hay bị bỏ mũi hay đứt chỉ may mà cứ thấp thỏm sợ máy hỏng. Buồn,negative
train_000154,san pham khac so voi hinh mau.quan din dau nhot.vai mong,negative
train_014576," Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh
Chất lượng sp khá tốt so với số tiền.",positive
train_003387,Kính mờ vá..xem hòi mỏi mắt....,neutral
train_008470,"Ốp rẻ đẹp - ship nhanh
Chất lượng phục vụ tốt ❤️. Sẽ mua dài dài mong sẽ sale nhiều hơn để hốt tiếp kaka 🤔",positive
train_008753,Sản phẩm đẹp chất ok. Mình rất ưng. Sẽ tiếp tục ủng hộ shop,positive
train_011115,Bột mịn  hửi thì có mùi thơm nhưng khi dùng thì không đậm mùi đậu nành bao bì in mờ nhạt,neutral
train_014716,Sản phẩm không giống như hình miêu tả. Chất lượng kém!  Rất xin lỗi lần sau sẽ xem xét lại việc mua hàng trên sendo.vn!,negative
train_006728,Giao hang nhanh va chat liệu vai Ok ,positive
train_011952, Shop phục vụ rất tốt các b tư vấn nhiệt tình sẽ ủng hộ tiếp 😙😙,positive
train_009044,Đã thử nấu nhiều gạo mức tối đa..nhung cơm bị sống. Nấu ít thì ok,positive
train_008214,bỉm bị rách,negative
train_007725,Son k đẹp k lì mau trôi k đc như quảng cáo. ,negative
train_011745,Ổn hok bik nhựa chịu nhiệt độ cao đc hok mà cái chuôi 3 chân sao cắm vào ổ điện đây ,positive
train_009326,Thảm đẹp vừa với giá tiền,positive
train_010274," Chất lượng sản phẩm tuyệt vời. Đỏ cam

Đúng hàng auth",positive
train_010115,Mình đã nhận được giày. Form dáng không quá đẹp nhưng so với giá tiền rất ok ạ. ,positive
train_004872, Đóng gói sản phẩm phải nói là cực kì chắc chắn Thời gian giao hàng siêu nhanhmáy quay thử khá ổnhi vọng là bền  Shop phục vụ rất tốt,positive
train_003592,"Thích lắm shop ơi, sẽ ủng hộ shop tiếp 😍😍
",positive
train_003718,Hàng rất đẹp cảm ơn shop,positive
train_005923, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn.thun mát.đẹp,positive
train_007190,Giao thì k đóng nổi cái giấy bong bóng. Vỡ hết cường lực thì dán cái gì,negative
train_014051,Nội dung dễ thương nhưng quá ngắn gọn.,neutral
train_004643,Giày quá xấu. Tôi muốn trả lại giày và chỉ dùng ví. Bằng cách nào,negative
train_010297,balo tư vấn đựng được laptop 16inh nhưng ko vừa nên hơi thất vọngđặt màu đen ship màu xám,neutral
train_003846,"Mình mới đặt hôm qua & sáng nay nhận được ghế có một số vấn đề sau:- 2 sao cho việc giao hàng nhanh.
- Về sản phẩm minh trả tiền để mua sản phẩm này """"Ghế Văn Phòng IBIE IB16A - Đen"""" 1.490.000 + 34.000  (Phụ phí hàng cồng kềnh) = 1.524.000 nhưng sản phẩm sau khi lắp xong thì không giống với hình ảnh trên web tiki & chính web IBIE. sản phẩm giống hoàn toàn với mẫu Ghế xoay văn phòng Nabu Fr05 có giá 1.190.000 ₫
link https://tiki.vn/ghe-xoay-van-phong-nabu-fr05-p4093055.html?src=recently-viewed
LIÊN HỆ HOTLINE TIKI HOÀI KHÔNG ĐƯỢC. ĐỀ NGHỊ TIKI HỖ TRỢ ĐỔI TRẢ HÀNG.",negative
train_009412,Trông cũng đc. Vừa giá tiền sale. Có điều cứ đeo vài tiếng lại sai 5 phút. K hiểu :))) ,neutral
train_015413,Sản phẩm noi chung là đẹp. Nhung day đeo hơi bị lỗi tí. ,neutral
train_005755,có vài chỗ bị in kung tung ạ :(( nhưng với cái giá sale thì bth hic,neutral
train_011624," Chất lượng sản phẩm tuyệt vời. Nhưng sao ko có lót giày???
",positive
train_010306,Đóng gói sản phẩm rất kém Shop phục vụ rất kém,negative
train_002737,Hoàn toàn không hài lòng,negative
train_015556,Bánh gạp thì được. Nhưng phô mai trộn gì đó ghê lắm. Nhắn tin shop không trà lời nhé. Bạn nào mua thì đứng mua chỗ này làm ăn gian dối.,neutral
train_006860,Sản phẩm bị hởquai sau dính keo bong lớp da trongkhông hài lòng,neutral
train_010098,Hãy là người bán hàng có tâm,negative
train_002802,"""Càng lúc càng thích Mediatek rồi.""",positive
train_000759,Tôi đã mua sản phẩm chuột không dây thương hiệu Logitech B175 ngày hôm qua nhưng chuột không hoạt động. Hôm nay chúng tôi đã mua pin mới khác lắp vào để thử thêm 1 lần nữa nhưng chuột vẫn không hoạt động. Chúng tôi mỗi trả hàng ( hoặc đỗi hàng khác nhưng hoạt  động được cho chúng tôi)XIN CÁM ƠN,neutral
train_010782, Shop tl tn đc lúc đầu lúc sau nhắn kh tl ! Dây sạc khi cắm vào sạc dự phòng đc tí thì ngắt sạc thử dây cũ của mình thì ko nv mà dây này bị v nên phản hồi !  Thời gian giao hàng rất chậm,negative
train_005402,Kcn màu cam ấn nhiều pump ms ra đc tý kem lỏng k được như loại màu vàng mua từ năm trc,negative
train_001303,giao hang k dung nhu noi dt k nghe shop lừa Dao .giao hang k dung...,negative
train_010565, Shop phục vụ rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn  Chất lượng sản phẩm tuyệt vời Rất đáng tiền Thời gian giao hàng rất nhanh,positive
train_003467,Mùi bột nêm ăn lợ hơi đau bụng. Rẻ thì ko chất lượng rồi.,neutral
train_000382,nhựa rất dày gói hàng đảm bảo ship rất nhanh ,positive
train_007294,K test được code,neutral
train_011401,trên title có ghi là tặng kèm kẹp bàn nhưng trong hộp lại không có kẹp. chỉ có mỗi đèn,negative
train_011306,xấu. giống trong hình lắm,negative
train_006705,Dùng khá thích thấm nhanh hợp da hh dầu.,positive
train_008722,Sp tốt Chất lượng sản phẩm tuyệt vời,positive
train_011550,Dommmmm,neutral
train_001686,sản phẩm tạm được ko ưng lắm vì độ dài  chỉ đến đầu gối,neutral
train_013033,"Vali rất đẹp và rất ưng ý về màu và mẫu mã.  
Kiểu như tiền nào của đấy ý.  Xuất sắc đền từng xen ti từ trong ra ngoài!!!  Sẽ giới thiệu bạn bè ủng hộ.  
Và cái ok nữa là giao hàng nhanh như gió.  Đóng gói chắc chắn lắm ý",positive
train_007860, Chất lượng sản phẩm rất kém Đóng gói sản phẩm rất kém Rất không đáng tiền Thời gian giao hàng rất chậm Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém,negative
train_012078," Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời
Mỏng nhẹ thoa lên rất dễ chịu",positive
train_008607,Dùng ok mỗi tội con lăn dít quá phải dùng ngón tay để xoay con lăn,positive
train_008970,Chỉ có 2 từ để nói về bạn này: Tuyệt vời 😌😌😌,positive
train_015619,Chất lượng sản phẩm kém cái áo như cái bao bố,negative
train_000264, Chất lượng sản phẩm tuyệt vời sẽ ủng hộ..,positive
train_011633,Giày rất ưng ý đẹp,positive
train_008231,Cty lừa đảo dẹp dc rồi ,negative
train_011909, Đóng gói sản phẩm và chắc chắn Shop phục vụ rất tốt,positive
train_009651,vừa mua xong cắm vào ổ điện đã hỏng chập điện nhảy cầu giao! sản phẩm không tốt đề nghị trả lại tôi tiền!,negative
train_001782,Hiu hiu. Mua về chân chồng mình đi trong cũng đẹp lắm shop. Hợp với giá tiền lắm luôn. Mỗi tội chân ổng hơi lắm ruốc. :) ,positive
train_005925,"""Xong ..... xin tưởng nhớ đến apple cái gì cũng giống chỉ khác con số 7 . R.I.P.""",negative
train_012636,Sản phẩm gửi về không giống so với hình ảnh và còn gửi sai hàng Chất lượng sản phẩm rất kém,negative
train_005606," Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn 
Shop tư vấn nhiệt tình.",positive
train_009816,Giày đẹp nhưng shop quên bỏ dây giày.😭,positive
train_012066,sản phẩm ok giao hàng nhanh nhưng phục vụ kém,neutral
train_004258,Mũ siêu dthuong,positive
train_005708, Chất lượng sản phẩm tạm được Chất lượng sản phẩm tạm được Chất lượng sản phẩm rất kém,negative
train_008233,Mới nhận được sách đã tụt hứng đọc bìa bị gấp cạnh. minh chứng cho việc sách cũ đã từng bị đọc rồi!,negative
train_007867,Lên cót kém hay bị chết máy  ,negative
train_011764,Mua về sài chưa đc 2 tuần o chạy nữa còn kim giây thể thao bấm đc mấy lần thì liệt kêu shop bảo hành thì kêu ra tiệm gần nhà sữa hàng kém chất lượng cảnh báo ai sắp mua và chuẩn bị mua.,negative
